numStations=3
Station 0:Luca: (43.109762, -77.410156)
Station 1:Connor: (40.73902,-73.14815)
Station 2:Anthony: (39.7744, -76.679444)
numEvents=3
Access Number: 0            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-23T05:06:08.441     437.14435837     437.14434797    437.14436880   437.14504368     437.14502726    437.14506015   437.14288913     437.14287975    437.14289855
2020-03-23T05:06:08.941     437.14434105     437.14433069    437.14435143   437.14501634     437.14500000    437.14503273   437.14287351     437.14286419    437.14288287
2020-03-23T05:06:09.441     437.14432380     437.14431348    437.14433414   437.14498914     437.14497289    437.14500544   437.14285800     437.14284873    437.14286729
2020-03-23T05:06:09.941     437.14430662     437.14429635    437.14431692   437.14496208     437.14494591    437.14497830   437.14284258     437.14283338    437.14285182
2020-03-23T05:06:10.441     437.14428951     437.14427928    437.14429977   437.14493516     437.14491908    437.14495130   437.14282726     437.14281812    437.14283644
2020-03-23T05:06:10.941     437.14427248     437.14426229    437.14428269   437.14490839     437.14489239    437.14492444   437.14281204     437.14280296    437.14282116
2020-03-23T05:06:11.441     437.14425551     437.14424537    437.14426568   437.14488175     437.14486584    437.14489772   437.14279692     437.14278790    437.14280598
2020-03-23T05:06:11.941     437.14423862     437.14422852    437.14424875   437.14485526     437.14483943    437.14487114   437.14278190     437.14277293    437.14279090
2020-03-23T05:06:12.441     437.14422181     437.14421175    437.14423189   437.14482890     437.14481316    437.14484470   437.14276697     437.14275806    437.14277592
2020-03-23T05:06:12.941     437.14420506     437.14419505    437.14421510   437.14480269     437.14478703    437.14481840   437.14275214     437.14274329    437.14276103
2020-03-23T05:06:13.441     437.14418838     437.14417841    437.14419838   437.14477661     437.14476104    437.14479224   437.14273740     437.14272861    437.14274623
2020-03-23T05:06:13.941     437.14417178     437.14416185    437.14418173   437.14475068     437.14473519    437.14476622   437.14272276     437.14271402    437.14273154
2020-03-23T05:06:14.441     437.14415525     437.14414536    437.14416516   437.14472488     437.14470947    437.14474035   437.14270822     437.14269953    437.14271693
2020-03-23T05:06:14.941     437.14413878     437.14412894    437.14414865   437.14469923     437.14468390    437.14471461   437.14269376     437.14268513    437.14270242
2020-03-23T05:06:15.441     437.14412239     437.14411259    437.14413222   437.14467371     437.14465847    437.14468900   437.14267940     437.14267083    437.14268801
2020-03-23T05:06:15.941     437.14410607     437.14409631    437.14411585   437.14464833     437.14463317    437.14466354   437.14266513     437.14265661    437.14267368
2020-03-23T05:06:16.441     437.14408982     437.14408010    437.14409956   437.14462309     437.14460801    437.14463822   437.14265095     437.14264249    437.14265945
2020-03-23T05:06:16.941     437.14407363     437.14406396    437.14408334   437.14459799     437.14458299    437.14461303   437.14263687     437.14262846    437.14264531
2020-03-23T05:06:17.441     437.14405752     437.14404789    437.14406718   437.14457302     437.14455811    437.14458798   437.14262287     437.14261452    437.14263126
2020-03-23T05:06:17.941     437.14404148     437.14403189    437.14405110   437.14454819     437.14453336    437.14456307   437.14260897     437.14260067    437.14261730
2020-03-23T05:06:18.441     437.14402551     437.14401596    437.14403508   437.14452350     437.14450875    437.14453830   437.14259515     437.14258690    437.14260343
2020-03-23T05:06:18.941     437.14400960     437.14400009    437.14401914   437.14449894     437.14448427    437.14451366   437.14258142     437.14257323    437.14258965
2020-03-23T05:06:19.441     437.14399377     437.14398430    437.14400326   437.14447452     437.14445993    437.14448916   437.14256778     437.14255964    437.14257596
2020-03-23T05:06:19.941     437.14397800     437.14396858    437.14398745   437.14445024     437.14443573    437.14446479   437.14255423     437.14254614    437.14256235
2020-03-23T05:06:20.441     437.14396231     437.14395292    437.14397172   437.14442608     437.14441166    437.14444056   437.14254077     437.14253273    437.14254884
2020-03-23T05:06:20.941     437.14394668     437.14393733    437.14395605   437.14440207     437.14438772    437.14441646   437.14252739     437.14251940    437.14253541
2020-03-23T05:06:21.441     437.14393112     437.14392181    437.14394044   437.14437819     437.14436392    437.14439250   437.14251410     437.14250616    437.14252206
2020-03-23T05:06:21.941     437.14391562     437.14390636    437.14392491   437.14435444     437.14434026    437.14436867   437.14250089     437.14249301    437.14250880
2020-03-23T05:06:22.441     437.14390020     437.14389097    437.14390944   437.14433083     437.14431672    437.14434498   437.14248777     437.14247994    437.14249563
2020-03-23T05:06:22.941     437.14388484     437.14387566    437.14389405   437.14430734     437.14429332    437.14432142   437.14247473     437.14246695    437.14248254
2020-03-23T05:06:23.441     437.14386955     437.14386041    437.14387871   437.14428400     437.14427005    437.14429799   437.14246178     437.14245404    437.14246954
2020-03-23T05:06:23.941     437.14385432     437.14384522    437.14386345   437.14426078     437.14424691    437.14427469   437.14244891     437.14244122    437.14245662
2020-03-23T05:06:24.441     437.14383917     437.14383011    437.14384825   437.14423769     437.14422391    437.14425153   437.14243612     437.14242848    437.14244378
2020-03-23T05:06:24.941     437.14382408     437.14381506    437.14383312   437.14421474     437.14420103    437.14422850   437.14242341     437.14241583    437.14243103
2020-03-23T05:06:25.441     437.14380906     437.14380007    437.14381806   437.14419192     437.14417829    437.14420560   437.14241079     437.14240325    437.14241835
2020-03-23T05:06:25.941     437.14379410     437.14378516    437.14380306   437.14416922     437.14415567    437.14418282   437.14239824     437.14239076    437.14240576
2020-03-23T05:06:26.441     437.14377921     437.14377030    437.14378813   437.14414666     437.14413319    437.14416018   437.14238578     437.14237834    437.14239325
2020-03-23T05:06:26.941     437.14376438     437.14375552    437.14377327   437.14412423     437.14411083    437.14413767   437.14237340     437.14236601    437.14238082
2020-03-23T05:06:27.441     437.14374962     437.14374080    437.14375847   437.14410192     437.14408860    437.14411529   437.14236109     437.14235375    437.14236847
2020-03-23T05:06:27.941     437.14373493     437.14372614    437.14374374   437.14407975     437.14406650    437.14409304   437.14234887     437.14234157    437.14235619
2020-03-23T05:06:28.441     437.14372030     437.14371155    437.14372907   437.14405770     437.14404453    437.14407091   437.14233672     437.14232947    437.14234400
2020-03-23T05:06:28.941     437.14370573     437.14369703    437.14371446   437.14403578     437.14402268    437.14404891   437.14232465     437.14231745    437.14233189
2020-03-23T05:06:29.441     437.14369123     437.14368256    437.14369993   437.14401398     437.14400096    437.14402704   437.14231266     437.14230550    437.14231985
2020-03-23T05:06:29.941     437.14367680     437.14366817    437.14368545   437.14399231     437.14397937    437.14400530   437.14230075     437.14229364    437.14230789
2020-03-23T05:06:30.441     437.14366243     437.14365383    437.14367104   437.14397077     437.14395790    437.14398368   437.14228891     437.14228184    437.14229600
2020-03-23T05:06:30.941     437.14364812     437.14363957    437.14365670   437.14394935     437.14393656    437.14396219   437.14227715     437.14227012    437.14228419
2020-03-23T05:06:31.441     437.14363388     437.14362536    437.14364241   437.14392806     437.14391534    437.14394082   437.14226546     437.14225848    437.14227246
2020-03-23T05:06:31.941     437.14361970     437.14361122    437.14362820   437.14390689     437.14389425    437.14391958   437.14225385     437.14224691    437.14226080
2020-03-23T05:06:32.441     437.14360558     437.14359714    437.14361404   437.14388585     437.14387328    437.14389846   437.14224231     437.14223542    437.14224922
2020-03-23T05:06:32.941     437.14359153     437.14358313    437.14359995   437.14386493     437.14385243    437.14387747   437.14223084     437.14222400    437.14223771
2020-03-23T05:06:33.441     437.14357754     437.14356917    437.14358592   437.14384413     437.14383171    437.14385659   437.14221945     437.14221265    437.14222628
2020-03-23T05:06:33.941     437.14356361     437.14355528    437.14357196   437.14382345     437.14381111    437.14383584   437.14220813     437.14220138    437.14221491
2020-03-23T05:06:34.441     437.14354974     437.14354145    437.14355806   437.14380290     437.14379062    437.14381522   437.14219689     437.14219017    437.14220363
2020-03-23T05:06:34.941     437.14353594     437.14352769    437.14354422   437.14378247     437.14377026    437.14379471   437.14218571     437.14217904    437.14219241
2020-03-23T05:06:35.441     437.14352220     437.14351399    437.14353044   437.14376215     437.14375002    437.14377433   437.14217461     437.14216798    437.14218126
2020-03-23T05:06:35.941     437.14350852     437.14350034    437.14351672   437.14374196     437.14372990    437.14375406   437.14216357     437.14215699    437.14217019
2020-03-23T05:06:36.441     437.14349490     437.14348676    437.14350307   437.14372189     437.14370990    437.14373392   437.14215261     437.14214607    437.14215918
2020-03-23T05:06:36.941     437.14348135     437.14347324    437.14348947   437.14370193     437.14369002    437.14371389   437.14214172     437.14213522    437.14214825
2020-03-23T05:06:37.441     437.14346785     437.14345978    437.14347594   437.14368210     437.14367025    437.14369399   437.14213090     437.14212444    437.14213738
2020-03-23T05:06:37.941     437.14345442     437.14344639    437.14346247   437.14366238     437.14365061    437.14367420   437.14212014     437.14211372    437.14212659
2020-03-23T05:06:38.441     437.14344104     437.14343305    437.14344906   437.14364278     437.14363108    437.14365453   437.14210946     437.14210308    437.14211586
2020-03-23T05:06:38.941     437.14342773     437.14341977    437.14343571   437.14362330     437.14361166    437.14363497   437.14209884     437.14209250    437.14210520
2020-03-23T05:06:39.441     437.14341448     437.14340655    437.14342242   437.14360393     437.14359236    437.14361554   437.14208829     437.14208199    437.14209461
2020-03-23T05:06:39.941     437.14340128     437.14339340    437.14340919   437.14358468     437.14357318    437.14359621   437.14207781     437.14207155    437.14208409
2020-03-23T05:06:40.441     437.14338815     437.14338030    437.14339602   437.14356554     437.14355411    437.14357701   437.14206739     437.14206117    437.14207363
